id,title,description,authors,image,publisher,published_at,categories
7237,"George Tice: Selected Photographs, 1953-1999 (Pocket Paragon)","The enduring work of photographer George Tice is represented here in 80 black-and-white images, beautifully presented in a small format book.",George A. Tice,http://books.google.com/books/content?id=afdTAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,David R. Godine Publisher,2001,Photography
149609,EZ- PLAY TODAY Frank Sinatra Songbook,"(E-Z Play Today). A fitting salute of 100 of Ol' Blue Eyes' best, including: The Best Is Yet to Come * Fly Me to the Moon (In Other Words) * For Once in My Life * Here's That Rainy Day * High Hopes * I've Got the World on a String * It Was a Very Good Year * The Lady Is a Tramp * Love and Marriage * My Way * Theme from ""New York, New York"" * Night and Day * One for My Baby (And One More for the Road) * September Song * Time After Time * (Love Is) The Tender Trap * Witchcraft * Young at Heart * and more.",Frank (COP) Sinatra,http://books.google.com/books/content?id=tE3joQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Hal Leonard Publishing Corporation,2014-12-01,Music
161949,Acknowledging What Is: Conversations With Bert Hellinger,Hellinger sheds light on his unique use of family constellations to reveal hidden often destructive family dynamics and to active healing resources. Hellinger also speaks freely and frankly about his observations of the forces at work in family systems and the controversy that surrounds some of those observations.,"Bert Hellinger', 'Gabriele Ten Hövel",http://books.google.com/books/content?id=QXBhSk0yQUwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Zeig Tucker & Theisen Publishers,1999,Psychology
57999,All About Passion,"New York Times bestselling Australian author Stephanie Laurens delivers the latest tale in the immensely popular Cynster series. When Chillingworth is elected an 'honorary Cynster' at the end of All About Love, he knows he needs a wife, and an heir. His goal; a simple marriage without romance. He agrees to marry a woman he believes to be pliant and quiet. Unfortunately for him, the woman he thinks is Francesca Rawling is really her cousin, Franni. Francesca herself is proud, passionate and opinionated in short, the perfect bride for a Cynster...",Stephanie Laurens,http://books.google.com/books/content?id=6-5eOW3ko1YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Harper Collins,2009-03-17,Fiction
104838,The new care and training of the trotter and pacer,"Originally only available through the U.S. Trotting Association, they have now appointed us to distribute this well-respected harness horseman's bible. Known around the world as the ultimate reference on Standardbred care and training, The New Care and Training of the Trotter and Pacer has proven to be as invaluable as it is popular.Subjects covered in detail include: -- Veterinary Issues -- Shoeing and Hoof Care -- Conditioning and Training -- Yearling Selection -- Racing Strategy -- Stable Management -- Nutrition -- Breeding & Bloodlines -- Equipment -- Breaking the YearlingEach chapter has something for everyone, including owners, trainers, race drivers, pleasure drivers, stable managers, grooms, or even just your basic horse-lover who wants to learn more about the Standardbred. Learn the ropes from such well-known greats as John Campbell, Robert McIntosh, Gene Riegle, Tommy Houghton and many others.The New Care and Training of the Trotter and Pacer is a complement to every library and an asset to anyone involved with horses.",Curt Greene,http://books.google.com/books/content?id=MCtuwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,United States Trotting Association,1996,Reference
200348,The Psychology of Birth Planning,"An eye-opening book that reveals crucial information every woman taking hormonal birth control should know This groundbreaking book sheds light on how hormonal birth control affects women--and the world around them--in ways we are just now beginning to understand. By allowing women to control their fertility, the birth control pill has revolutionized women's lives. Women are going to college, graduating, and entering the workforce in greater numbers than ever before, and there's good reason to believe that the birth control pill has a lot to do with this. But there's a lot more to the pill than meets the eye. Although women go on the pill for a small handful of targeted effects (pregnancy prevention and clearer skin, yay!), sex hormones can't work that way. Sex hormones impact the activities of billions of cells in the body at once, many of which are in the brain. There, they play a role in influencing attraction, sexual motivation, stress, hunger, eating patterns, emotion regulation, friendships, aggression, mood, learning, and more. This means that being on the birth control pill makes women a different version of themselves than when they are off of it. And this is a big deal. For instance, women on the pill have a dampened cortisol spike in response to stress. While this might sound great (no stress!), it can have negative implications for learning, memory, and mood. Additionally, because the pill influences who women are attracted to, being on the pill may inadvertently influence who women choose as partners, which can have important implications for their relationships once they go off it. Sometimes these changes are for the better . . . but other times, they're for the worse. By changing what women's brains do, the pill also has the ability to have cascading effects on everything and everyone that a woman encounters. This means that the reach of the pill extends far beyond women's own bodies, having a major impact on society and the world. This paradigm-shattering book provides an even-handed, science-based understanding of who women are, both on and off the pill. It will change the way that women think about their hormones and how they view themselves. It also serves as a rallying cry for women to demand more information from science about how their bodies and brains work and to advocate for better research. This book will help women make more informed decisions about their health, whether they're on the pill or off of it.",Sarah Hill,http://books.google.com/books/content?id=7BmtDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Penguin,2019-10-01,Health & Fitness
193907,TOEFL iBT: The Official ETS Study Guide (McGraw-Hill's TOEFL iBT),"The official guide from the makers of the TOEFL to ensure your exam success! The Official Guide to the TOEFL® iBT is the leading guide to the most widely accepted English-language proficiency test in the world--the TOEFL test. Written by ETS, the makers of the test, this book includes two real full-length TOEFL tests for practice, as well as explanations of every section of the test and information on what is expected of you for every speaking and writing task. You will learn how to construct your answers and integrate the four skills needed to demonstrate academic English-language proficiency: reading, listening, speaking and writing. The accompanying CD-ROM provides on-screen interactive versions of both real TOEFL tests in the book, just like the one you will encounter on test day.",Educational Testing Service,http://books.google.com/books/content?id=5Tq_ugEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Mcgraw-hill,2009-06-16,Study Aids
150015,"The Conqueror's Child (Holdfast Chronicles, Bk IV)","Alldera's rape-conceived daughter Sorrell grows up among the Riding Women until her bond with a fellow misfit leads her to a reunion with her mother, who is building a new society in the former men-cities, and her mother's rapists.",Suzy McKee Charnas,http://books.google.com/books/content?id=I9q41XAdRWoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Macmillan,2000-08-05,Fiction
71904,The Republic (Non Fiction),"A New York Times bestseller The author of the beloved #1 New York Times bestseller Reading Lolita in Tehran returns with the next chapter of her life in books—a passionate and deeply moving hymn to America Ten years ago, Azar Nafisi electrified readers with her multimillion-copy bestseller Reading Lolita in Tehran, which told the story of how, against the backdrop of morality squads and executions, she taught The Great Gatsby and other classics of English and American literature to her eager students in Iran. In this electrifying follow-up, she argues that fiction is just as threatened—and just as invaluable—in America today. Blending memoir and polemic with close readings of her favorite novels, she describes the unexpected journey that led her to become an American citizen after first dreaming of America as a young girl in Tehran and coming to know the country through its fiction. She urges us to rediscover the America of The Wonderful Wizard of Oz and Adventures of Huckleberry Finn and challenges us to be truer to the words and spirit of the Founding Fathers, who understood that their democratic experiment would never thrive or survive unless they could foster a democratic imagination. Nafisi invites committed readers everywhere to join her as citizens of what she calls the Republic of Imagination, a country with no borders and few restrictions, where the only passport to entry is a free mind and a willingness to dream.",Azar Nafisi,http://books.google.com/books/content?id=8jNBAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Penguin,2014-10-21,Biography & Autobiography
26396,Hot for Him (Harlequin Blaze),"Forbidden Fantasy #2 Being desired by more than one man... Ph. D. student Zoe McNamara can figure anything out — except her mind-numbing attraction to Jed Calhoun. The sexy, secretive man is all she can think about. So she decides to sleep with the big, blond enigma — just once — and get him out of her system for good.",Cara Summers,http://books.google.com/books/content?id=Y0EZI1PwFGwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,HarperCollins UK,2010-12-01,Fiction
18201,Aztec,"The epic tale of an Aztec survivor of the Spanish conquest and his times as a warrior, scribe, travelling merchant, confidant of Motecuhzoma II, and envoy to the invading Spaniards",Gary Jennings,http://books.google.com/books/content?id=GPhvAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Atheneum Books,1980,Fiction
103317,The Sovereignty of God,"When was the last time we truly paused to meditate and study the crucially important doctrine of the sovereignty of God? In this book A.W. Pink unpacks the theology of the sovereignty of God for us in a way few others have before or after him. Pink dives into Scripture not only to define the sovereignty of God; he goes on to help us apply the doctrine to various aspects of our lives. Pink passionately challenges us to wrestle with and accept a higher, deeper and broader view of our omniscient and omnipotent King.",A.W. Pink,http://books.google.com/books/content?id=3-60DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Gideon House Books,2016-11-13,Religion
111760,Full Bloom (Full Series),"This winter promises record-high temperatures-and A DESIRE that reaches the boiling point... Beaumont, South Carolina, is on ""sizzle"" this February. So is its newest entrepreneur, Annie Fortenberry, who has inherited her grandmother's B&B. According to a local psychic she also inherited a spirit from its glory days as a brothel-not the kind of publicity the Peachtree Bed & Breakfast needs if it's hosting millionaire Max Holt's upcoming wedding! If rumors of a prank-playing ghost aren't stressful enough, a mysterious man has arrived with an eye on Annie and her master suite. Wes Bridges is all leather and denim, sporting a two-day beard, straddling a Harley, and sending the B&B's testosterone level through the roof. Annie's cool demeanor may be dropping as fast as Wes's jeans, but leave it to her missing ex-husband to dampen the passion! Turns out someone has done him in, and all evidence points to Annie...Wrapped up in a murder plot, Annie must find the killer, save her own neck, and get back to where she was-wrapped up in Wes's strong-loving arms... Fast-paced action, steamy sex, suspense, and lots of laughs-it's the Full series from #1 bestselling author, Janet Evanovich and Charlotte Hughes ""Will greatly please readers with its rapid-fire dialogue, roller-coaster pace, and unconventional characters.""-Booklist (starred review) on Full Bloom","Janet Evanovich', 'Charlotte Hughes",http://books.google.com/books/content?id=W78CbJDi7UYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,St. Martin's Paperbacks,2005-04-05,Fiction
118658,Hollywood Hoofbeats: Trails Blazed Across The Silver Screen,"In Hollywood Hoofbeats, author Petrine Day Mitchum tells stories in page-turning detail, covering topics such as behind-the-scenes portraits of both famous movie horses and those virtually unknown; personal accounts from their trainers, owners, and costars; simple and complex horse stunts, from a fall in mid-gallop to a race across a bridge during a live explosion; and historic black-and-white photos and richly colored contemporary stills.","Petrine Day Mitchum', 'Audrey Pavia",http://books.google.com/books/content?id=MhgiAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,I5 Press,2005,Nature
183336,Nuestra senora de la soledad (Spanish Edition),"The story of the missions is a compelling human drama that is a vital piece not only of California history, but also of American history. Indeed, many keys to California's past lie in the stories of the 20 missions that stretch along the state's west coast from San Diego to San Francisco. This vital series is compatible with the mission-baed curriculum used in fourth-grade California classrooms. It resonates equally with all social studies programs that explore the defunct notion of colonialism and its controversial role in the history of the United States, and with curricula that seek to explore the interaction of different cultures and the rights and voices of indigenous peoples.",Kim Ostrow,http://books.google.com/books/content?id=Mbvqpyha9dYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The Rosen Publishing Group, Inc",2003-12-15,Juvenile Nonfiction
90459,"A Wealth of Family: An Adopted Son's International Quest for Heritage, Reunion, and Enrichment (Family Success)","This inspiring adoption and reunion saga delivers provocative viewpoints on multicultural families and powerful insights on overcoming racism and poverty. Brooks was the only child of a struggling African-American single mother in inner-city Pittsburgh. Then he learned at age eleven that he was adopted. He did not know it at the time, but Brooks had actually been born to a white biological mother who descended from Lithuanian Jews and a black Kenyan foreign student father.",Thomas Brooks,http://books.google.com/books/content?id=RT_vE7AUAvcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Alpha Multimedia, Inc.",2006,Family & Relationships
120654,"Vs Teenage Mutant Ninja Turtles (The Savage Dragon, No. 2)","Anxious to have an exclusive licensing deal, Barbaric proposes to Ricochet, assuming that there would be public outcry if action figures were produced of unwed and underage parents.",Erik Larsen,http://books.google.com/books/content?id=1cv_CgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Image Comics,1997-08-31,Comics & Graphic Novels
152348,"Sacred Verses, Healing Sounds, Volumes I and II: The Bhagavad Gita, Hymns of the Rig Veda (Chopra, Deepak)","Unshackle your mind and claim your spiritual birthright of freedom, wholeness, and joy through the perennial wisdom of ancient yoga There’s a reason that the Vedas, a 5,000-year-old collection of celebrated verses from ancient India, have given rise to several world religions and influenced Western thinkers from Emerson to Ram Dass—they provide us with a uniquely accessible and effective path to liberation and sovereignty. With Sovereign Self, Acharya Shunya shares a groundbreaking guide to the wisdom of these classic texts so that each of us may emancipate ourselves from restrictive belief systems and discover our true nature—that which is always whole, joyful, and free. As the first female lineage holder in a 2,000-year-old line of spiritual teachers, Shunya provides a rare opportunity to receive these authentic teachings from a genuine Vedic master—one with a distinctly down-to-earth, feminine flavor who never lets us forget that our humanity is to be embodied and enjoyed. Throughout Sovereign Self, Shunya adeptly guides us through the core concepts and practices of the Vedas, demystifying and contextualizing sacred concepts for modern life. In this masterful guide, you’ll explore: Beginning the journey to radical self-acceptance—recognize your innate worth and wholeness How we create our own prisons of shame, compulsion, blame, and obsession—and how you can begin to break free Learning to embody personal autonomy in your life and relationships Clear advice from a Vedic master for avoiding countless obstacles on the path to liberation—from spiritual bypassing to the true meaning of guru Original meditations and contemplative practices taken directly from Shunya’s 2000-year-old lineage How to wake up from being a “sleepwalker” and find authentic freedom, everlasting joy, and unshakable sovereignty Filled with hidden insights and engaging guidance, Sovereign Self will help you awaken and recognize your potential to be joyful, resourceful, abundant, limitlessly expansive, and sovereign.",Acharya Shunya,http://books.google.com/books/content?id=LdToDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Sounds True,2020-12-29,Religion
181191,Restoring At-Risk Communities: Doing It Together and Doing It Right,This comprehensive handbook to urban ministry introduces and shows how to implement a Christian community development program.,John M. Perkins,http://books.google.com/books/content?id=1-_zCgX9m5QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Baker Books,1996-02-01,Religion
155247,Ancient World (Illustrated World History),"Take a trip through the defining moments of our global story and see the thinkers, leaders, ideas, and inventions that have shaped the world. Presented in a beautiful slipcase, World History is an essential guide for anyone who loves history or wants to broaden their knowledge. This accessible book covers over 350 of the world's most important turning points, from our earliest human ancestors of prehistory to political events of the modern world. Follow detailed maps showing the continuous movement of humans across the Earth, and examine fascinating paintings illustrating the events and individuals that took them there. Beautiful photography throughout the book will carry you back in time to see the people and places of the stories - along with stunning artifacts from every historical period. From magnificent buildings like the Colosseum to magnificent words like ""I have a dream!"", this guide brings history's most significant events to life for every reader to discover and enjoy.",Philip Parker,http://books.google.com/books/content?id=ObbjDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Penguin,2017-10-03,History
136698,"Physics, Second Edition","This text provides an introduction to the important physics underpinning current technologies, highlighting key concepts in areas that include linear and rotational motion, energy, work, power, heat, temperature, fluids, waves, and magnetism. This revision reflects the latest technology advances, from smart phones to the Internet of Things, and all kinds of sensors. The author also provides more modern worked examples with useful appendices and laboratories for hands-on practice. There are also two brand new chapters covering sensors as well as electric fields and electromagnetic radiation as applied to current technologies.",Daniel H. Nichols,http://books.google.com/books/content?id=EYF_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CRC Press,2018-12-07,Science
169597,The Devil's Hawk,"Visiting a friend's home in Arizona to learn the truth about the death of the man's sister, ornithologist Jonathan Wilder teams up with widowed border patrol agent Max Montoya to investigate local smuggling operations.",Ray Sipherd,http://books.google.com/books/content?id=8FLDTOlooE8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Macmillan,2002-08-03,Fiction
106767,Caught in the Crossfire : The Crenshaws of Texas (Desire),"Busted! And in only boxer briefs in the bed of a senator's daughter! Despite no memory of their night together, Jared Crenshaw knew that nothing had happened. Heck, Lindsey Russell was still wearing a neck-to-toe nightgown. And Jared knew that had he tasted this woman's passion, not even amnesia could make him forget. Still, there was the appearance of a Texas-size scandal…. So, Jared married Lindsey to do right by her. And their first time in the marriage bed confirmed what Jared suspected: he'd never been with this woman because she'd never been with any man. Clearly, he'd been set up, albeit sweetly so. Now, it was simply a matter of figuring out who…and why.",Annette Broadrick,http://books.google.com/books/content?id=pXlImvmHMJ8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Silhouette,2010-10-01,Fiction
153013,Creating Health,"Dr. Chopra has revised his groundbreaking book about the healing power of the mind for the people who are turning to alternative methods of health care as a result of the crisis in traditional care. Based on Dr. Chopra's recent work and new perspectives, this book includes the techniques of mindfulness meditation, a simple but powerful form of breath-focused meditation.",Deepak Chopra,http://books.google.com/books/content?id=PNXWmSfdIlMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Houghton Mifflin Harcourt,1995-09,Health & Fitness
36606,Girl Net: A Girls' Guide to the Internet and More!,Presents a collection of essays that focus on teenage girls' Internet use.,"Sharon R. Mazzarella', 'Sharon R.. Mazzarella', 'Cameron McCarthy', 'Angharad N Valdivia",http://books.google.com/books/content?id=M_aTqHdkt4UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Peter Lang,2005,Computers
149982,Nancy and Plum,"Two orphaned sisters are sent to live at a boarding home run by the cruel and greedy Mrs. Monday, where they dream about someday having enough to eat and being able to experience a real Christmas.",Betty Bard MacDonald,http://books.google.com/books/content?id=Fp43E0_Nk1wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Yearling Books,2011,Juvenile Fiction
138876,Teach Yourself Romanian (Teach Yourself Tape),"The Danube is Europe's Amazon. It flows through more countries than any other river on Earth - from the Black Forest in Germany to Europe's farthest fringes, where it joins the Black Sea in Romania. Andrew Eames' journey along its length brings us face to face with the Continent's bloodiest history and its most pressing issues of race and identity. As he travels - by bicycle, horse, boat and on foot - Eames finds himself seeking a bed for the night with minor royalty, hitching a ride on a Serbian barge captained by a man called Attila and getting up close and personal with a bull in rural Romania. He meets would-be kings and walks with gypsies, and finally rows his way beyond the borders of Europe entirely...",Andrew Eames,http://books.google.com/books/content?id=iUqKafcKRukC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Random House,2011-02-08,Travel
115738,"Tristan Taormino's True Lust: Adventures in Sex, Porn, and Perversion","From the Village Voice sex columnist and award-winning adult film star comes Tristan Taormino's personal vignettes of sex in the city—the real story, not the cleaned-up TV version! Tristan Taormino has dished out sex advice to Howard Stern, Dick Clark, Loveline's Dr. Drew and Adam Carolla, and the Playboy Advisor. Now the bestselling author of The Ultimate Guide to Anal Sex for Women blows the lid off sexual propriety with her behind-the-scenes, first-hand peek at America's hot spots. With titles like ""The Anal Sex Diaries,"" ""Dyke Debauchery,"" ""Trannie Chaser,"" ""My Life as a Feminist Pornographer"" and ""Who Does Your Pubic Hair?,"" Taormino combines explicit erotic reporting with outspoken sexual candor that amuses and informs while giving readers permission to have the fullest sex lives they can imagine.",Tristan Taormino,http://books.google.com/books/content?id=dQBuDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Cleis Press,2002-11-01,Social Science
179956,The Bible as Literature: An Introduction,This comprehensive and systematic text approaches the Bible from a literary/historical perspective and studies it as a body of writing produced by real people who intended to convey messages to real audiences.,John B. Gabel,http://books.google.com/books/content?id=MNkYAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Oxford University Press, USA",2006,Literary Criticism
142501,The Mysterious Numbers of the Hebrew Kings,"(New revised edition) Considered the classic and comprehensive work in reckoning the accession of kings, calendars, and coregencies based upon the Old Testament text and other extra-biblical sources.",Edwin R. Thiele,http://books.google.com/books/content?id=AdHknQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Kregel Academic & Professional,1994-10-01,Religion
54664,Fool's Gold?: Discerning Truth in an Age of Error,"""Eureka!"" In an age of open-mindedness, many believers accept too much with too little discernment, resulting in great confusion and compromise. But God's Word makes it clear that not everything that glitters is gold. False teaching is at every turn, and the temptation to embrace it is great. As God's people we are called to sift through the overwhelming number of traditions and trends and use the truth of Scripture to determine which are the true treasures-and which are ""fool's gold."" General editor John MacArthur and the contributors of this uncompromising book define the principles of biblical discernment and use them to address several contemporary Christian issues. They provide straightforward, biblical critiques of some popular but unfortunate Christian trends, such as watered-down preaching and doctrinally questionable best-selling books. Dr. MacArthur ends with a practical plan for cultivating discernment in the Christian life. It is the duty of every Christian-not just pastors and elders-to follow the biblical command to cling to what is good and to reject what is not. This book will equip you with a foundation for biblical discernment that will enable you to make careful distinctions in your thinking about truth.",John MacArthur,http://books.google.com/books/content?id=Zzl1Wyz1nEcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Crossway,2007-05-01,Religion
104043,Personal Meditations,"""Hope is like the sun, which, as we journey toward it, casts the shadow of our burden behind us.""--Samuel Smiles. In 365 daily meditations, here is spiritual and psychological guidance through the interior struggles we face every day. Drawn from the author's own personal growth over the last decade, each page of A New Day addresses a specific struggle--overcoming fear, compulsion, obsessive love, addiction--and offers practical advice that will set you on the path to self-improvement. In each daily meditation the author uses a quote from a wide range of inspirational sources--from Kahil Gibran and Thomas Merton to Emily Dickinson and Erich From-m-to crystallize insights for the reader. Thoughts for a new day. On self-confidence: ""Never bend you head, always hold it high. Look the world straight in the face.""--Helen Keller. On peace of mind: ""When we are unable to find tranquillity within ourselves it is useless to seek it elsewhere.""--Duc de La Rochefoucauld. On adversity: ""Adversity introduces a man to himself.""--Anonymous. ""Live each day as if your life had just begun.""--Goethe. For anyone who seeks a healthier, more satisfying life, here is a book of invaluable wisdom that will help you rediscover your life day by day.",Anonymous,http://books.google.com/books/content?id=Cl2dTxzMRfwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Bantam,2009-11-18,Self-Help
94461,Taming The Mind,"We all wish to gain greater understanding of ourselves. This ideal follow-up to the author's extremely popular Buddhism for Beginners explains in clear and simple language the essence of Buddhist philosophy and psychology together with practical tools for immediate implementation in our daily lives.We all want to have good relationships with others. Chodron offers practical techniques to help us gain a more spacious perspective on relationships, whether they be between lovers, parent and child, employer and employee, friends, or spiritual teacher and student. Guidelines are given for how to practice freeing ourselves from habitually blaming others for our problems and learning to be on the spot and take responsibility for our lives. This book describes how our mind/heart, not the external world, is the ultimate source of our happiness. We learn how to look at people and situations in an entirely new light. The book concludes with a discussion of common misconceptions about Buddhism. The author's down-to-earth language and examples invite us not only to engage the material but to implement it in our own lives. The author's open-minded approach makes this book suitable for Buddhists and non-Buddhists alike.",Thubten Chodron,http://books.google.com/books/content?id=NHkHMQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Snow Lion,2004-08-18,Religion
3682,Folk tales from Korea,"This is one of those books that has great appeal to the reading public at large. While the scholar will be able to collect further information from the detailed introduction and the carefully constructed indexes, the main part of the book has deliberately been kept free of any learned apparatus so as to enable the reader to do justice to the primary purpose of all tales. They are told to be enjoyed and the present collection will give joy to all!","In-sŏp Chŏng', 'In-sŏb Zŏng",http://books.google.com/books/content?id=7im1AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Elizabeth, N.J. : Hollym International Corporation",1982,Social Science
1516,On CHARACTER/ Essays by James Q. Wilson (Landmarks of Contemporary Political Thought),These essays argue that to have good character one needs to have at least developed a sense of empathy and self control.,James Q. Wilson,http://books.google.com/books/content?id=Qd9L2kQoxr0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,American Enterprise Institute,1995,Philosophy
127855,Medical Malpractice Law: A Guide for Health Care Professionals,"Get the answers you need to questions such as: What can I discuss under HIPAA with the patient's family? What must I get permission to speak about from the patient? Who can make end-of-life decisions if there is no next-of-kin? When do I need to get a legal opinion? What do I say to a Board Investigator? Legal First Aid: A Guide for Health Care Professionals is a definitive quick reference for the clinician, providing the answers to legal question that relate to patient care. A concise and easy to understand text, this book provides solid advice on important legal issues, and includes a resou",Anthony DeWitt,http://books.google.com/books/content?id=qujqwkMyOWkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Jones & Bartlett Learning,2010-10-22,Business & Economics
179936,The Wandering Scholars,"Acclaimed study of the makers and singers of medieval Latin poetry considers Fortunatus, Abelard, the revival of learning in France, 12th-century humanism, the Carmina Burana, more.",Helen Waddell,http://books.google.com/books/content?id=fJpJyQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Dover Publications,2000,History
70818,"Days of Glory: The Army of the Cumberland, 1861-1865","A potent fighting force that changed the course of the Civil War, the Army of the Cumberland was the North's second-most-powerful army, surpassed in size only by the Army of the Potomac. The Cumberland army engaged the enemy across five times more territory with one-third to one-half fewer men than the Army of the Potomac, and yet its achievements in the western theater rivaled those of the larger eastern army. In Days of Glory, Larry J. Daniel brings his analytic and descriptive skills to bear on the Cumberlanders as he explores the dynamics of discord, political infighting, and feeble leadership that stymied the army in achieving its full potential. Making extensive use of thousands of letters and diaries, Daniel creates an epic portrayal of the developing Cumberland army, from untrained volunteers to hardened soldiers united in their hatred of the Confederates.",Larry J. Daniel,http://books.google.com/books/content?id=GsZzRJLA9hQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,LSU Press,2006-09-01,History
114052,The Scientific Names of the British Lepidoptera - Their History and Meaning,"An Introduction, giving notes on Nomenclature, Classification and Conventions; and Terms and Abbreviations, is followed by a History of the Scientific Nomenclature of Lepidoptera. In the Systematic Section, the meanings of over 4000 names are given. The nomenclature is that of Kloet & Hincks (1972) with more recent amendments. The specific names (each preceded by the Bradley & Fletcher Log Book number) are explained, together with the names of the genera, families and suborders to which they belong, giving both Latin and Greek roots. Appendixes include People commemorated in the names of Lepidoptera; Geographical Names and Unresolved Names. References and Indexes complete the work.",A. Maitland Emmet,http://books.google.com/books/content?id=Uhd2QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Brill Academic Pub,1991,Science
169159,After the Kiss,"Lauren Layne kicks off her Sex, Love & Stiletto series with a delightful short novel! In After the Kiss, the star columnist of Stiletto magazine will do anything for a story. Anything . . . except fall in love. Julie Greene loves flings. Loves steamy first dates, sizzling first kisses, and every now and then, that first sexy romp between the sheets. Comfy pants, sleepy Sundays, movie nights on the couch? Shudder. But when Julie gets assigned the hardest story of her career—a first-person account of that magical shift between dating and “I do”—she’ll need a man brave enough to give a total commitment-phobe a chance at more. Normally, Mitchell Forbes would be exactly that man. A devastatingly hot workaholic who tends to stay in relationships for far too long, he should be the perfect subject for Julie’s “research.” But what Julie doesn’t know is that Mitchell is looking to cut loose for once in his life. And the leggy journalist notorious for avoiding love is exactly the type of no-strings fling he’s looking for. In other words, Mitchell is the polar opposite of what Julie needs right now. And, at the same time, he’s exactly what she wants. Praise for After the Kiss “Packed with loads of sizzle and Snickerlicious fun, Lauren Layne’s After the Kiss is a knock-your-stilettos-off, total page-turning treat that had me fan-girling up within the first chapter. I absolutely loved this read!”—USA Today bestselling author Mira Lyn Kelly “Funny, intelligent, and touching, Lauren Layne’s After the Kiss is a delightful debut.”—Ruthie Knox, USA Today bestselling author of Flirting with Disaster Lauren Layne’s New York Times bestselling Oxford Novel series can be read in any order: IRRESISTIBLY YOURS I WISH YOU WERE MINE SOMEONE LIKE YOU I KNEW YOU WERE TROUBLE I THINK I LOVE YOU Don’t miss any of Lauren Layne’s hot reads: The Love Unexpectedly series: BLURRED LINES | GOOD GIRL | LOVE STORY | WALK OF SHAME | AN EX FOR CHRISTMAS The Sex, Love & Stiletto series: AFTER THE KISS | LOVE THE ONE YOU’RE WITH | JUST ONE NIGHT | THE TROUBLE WITH LOVE The Redemption series: ISN’T SHE LOVELY | BROKEN | CRUSHED The I Do, I Don’t series: READY TO RUN | RUNAWAY GROOM Includes an excerpt from another Loveswept title.",Lauren Layne,http://books.google.com/books/content?id=JdhNUKV2KoEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Loveswept,2013-08-26,Fiction
